reltrad,income
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
 Evangelical Protestant Churches,Don't know/Refused (VOL.)
